name,coordinate,creation_timestamp 
Citrus Heights,"{'latitude': 38.68204, 'longitude': -121.2651}",1558091145
Citrus Heights,"{'latitude': 38.68196, 'longitude': -121.26487}",1558034003
Citrus Heights,"{'latitude': 38.6821, 'longitude': -121.26496}",1558017416
Citrus Heights,"{'latitude': 38.68213, 'longitude': -121.265}",1557989222
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26501}",1557965728
Citrus Heights,"{'latitude': 38.68213, 'longitude': -121.26498}",1557957714
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26497}",1557920374
Citrus Heights,"{'latitude': 38.68203, 'longitude': -121.26509}",1557893356
Citrus Heights,"{'latitude': 38.67847, 'longitude': -121.26301}",1557891605
Citrus Heights,"{'latitude': 38.68954, 'longitude': -121.29757}",1557889116
Citrus Heights,"{'latitude': 38.6785, 'longitude': -121.27086}",1557887118
Folsom,"{'latitude': 38.68295, 'longitude': -121.17615}",1557886353
Folsom,"{'latitude': 38.67001, 'longitude': -121.17015}",1557883698
Citrus Heights,"{'latitude': 38.67859, 'longitude': -121.2622}",1557879251
Citrus Heights,"{'latitude': 38.68198, 'longitude': -121.26506}",1557846821
Citrus Heights,"{'latitude': 38.68198, 'longitude': -121.26502}",1557832176
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26496}",1557754893
Citrus Heights,"{'latitude': 38.68211, 'longitude': -121.26497}",1557742514
Citrus Heights,"{'latitude': 38.6821, 'longitude': -121.26495}",1557735164
Citrus Heights,"{'latitude': 38.68217, 'longitude': -121.26489}",1557714210
Citrus Heights,"{'latitude': 38.68219, 'longitude': -121.26491}",1557706109
Carmichael,"{'latitude': 38.63199, 'longitude': -121.33662}",1557699822
Foothill Farms,"{'latitude': 38.66052, 'longitude': -121.32771}",1557695854
Citrus Heights,"{'latitude': 38.67377, 'longitude': -121.27416}",1557692859
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.26502}",1557672749
Citrus Heights,"{'latitude': 38.68216, 'longitude': -121.26491}",1557659906
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26493}",1557644251
Citrus Heights,"{'latitude': 38.6805, 'longitude': -121.32144}",1557636674
Davis,"{'latitude': 38.51886, 'longitude': -121.77107}",1557635093
Richmond,"{'latitude': 37.93216, 'longitude': -122.3256}",1557631948
Oakland,"{'latitude': 37.81481, 'longitude': -122.27623}",1557629628
Daly City,"{'latitude': 37.67133, 'longitude': -122.47333}",1557613746
San Francisco,"{'latitude': 37.80069, 'longitude': -122.43639}",1557607519
Emeryville,"{'latitude': 37.84213, 'longitude': -122.29749}",1557598232
Richmond,"{'latitude': 37.90588, 'longitude': -122.31431}",1557597560
Davis,"{'latitude': 38.50803, 'longitude': -121.78297}",1557594231
West Sacramento,"{'latitude': 38.57498, 'longitude': -121.57396}",1557593354
Sacramento,"{'latitude': 38.64328, 'longitude': -121.43175}",1557592626
Citrus Heights,"{'latitude': 38.68214, 'longitude': -121.26491}",1557586455
Citrus Heights,"{'latitude': 38.68212, 'longitude': -121.26498}",1557558867
Citrus Heights,"{'latitude': 38.70035, 'longitude': -121.26259}",1557557014
Citrus Heights,"{'latitude': 38.69302, 'longitude': -121.30864}",1557556612
Orangevale,"{'latitude': 38.67862, 'longitude': -121.22648}",1557554871
Folsom,"{'latitude': 38.64206, 'longitude': -121.1909}",1557553219
Folsom,"{'latitude': 38.65381, 'longitude': -121.18177}",1557538229
Citrus Heights,"{'latitude': 38.68213, 'longitude': -121.26486}",1557532209
Citrus Heights,"{'latitude': 38.67831, 'longitude': -121.27375}",1557531673
Citrus Heights,"{'latitude': 38.67804, 'longitude': -121.31898}",1557531355
Citrus Heights,"{'latitude': 38.6871, 'longitude': -121.30923}",1557527654
Citrus Heights,"{'latitude': 38.67792, 'longitude': -121.27597}",1557526359
Citrus Heights,"{'latitude': 38.67883, 'longitude': -121.2654}",1557523617
Citrus Heights,"{'latitude': 38.68218, 'longitude': -121.26491}",1557508324
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.26502}",1557495978
Citrus Heights,"{'latitude': 38.6821, 'longitude': -121.26489}",1557411157
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.26498}",1557400695
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.26501}",1557383432
Orangevale,"{'latitude': 38.67865, 'longitude': -121.23628}",1557381463
Folsom,"{'latitude': 38.6701, 'longitude': -121.16932}",1557380706
Citrus Heights,"{'latitude': 38.67862, 'longitude': -121.26212}",1557374828
Citrus Heights,"{'latitude': 38.6821, 'longitude': -121.26504}",1557319365
Citrus Heights,"{'latitude': 38.68213, 'longitude': -121.26495}",1557306734
Citrus Heights,"{'latitude': 38.68204, 'longitude': -121.26497}",1557260218
Citrus Heights,"{'latitude': 38.67966, 'longitude': -121.27041}",1557257324
Citrus Heights,"{'latitude': 38.67841, 'longitude': -121.26234}",1557254079
Citrus Heights,"{'latitude': 38.68198, 'longitude': -121.26507}",1557228785
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.265}",1557209040
Orangevale,"{'latitude': 38.67865, 'longitude': -121.24005}",1557207918
Folsom,"{'latitude': 38.6699, 'longitude': -121.16973}",1557201887
Orangevale,"{'latitude': 38.6777, 'longitude': -121.19582}",1557201606
Orangevale,"{'latitude': 38.67871, 'longitude': -121.243}",1557201340
Citrus Heights,"{'latitude': 38.68198, 'longitude': -121.26507}",1557137929
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26498}",1557098655
Citrus Heights,"{'latitude': 38.68375, 'longitude': -121.26256}",1557097265
Citrus Heights,"{'latitude': 38.67828, 'longitude': -121.27196}",1557096311
Orangevale,"{'latitude': 38.67844, 'longitude': -121.21339}",1557095754
Folsom,"{'latitude': 38.67654, 'longitude': -121.17518}",1557095384
Folsom,"{'latitude': 38.66995, 'longitude': -121.16953}",1557089266
Citrus Heights,"{'latitude': 38.68198, 'longitude': -121.26499}",1557065472
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26496}",1557056015
Citrus Heights,"{'latitude': 38.68216, 'longitude': -121.26501}",1557006584
Citrus Heights,"{'latitude': 38.69135, 'longitude': -121.29868}",1557001508
Citrus Heights,"{'latitude': 38.6821, 'longitude': -121.26499}",1556983839
Citrus Heights,"{'latitude': 38.68216, 'longitude': -121.26489}",1556974226
Citrus Heights,"{'latitude': 38.68213, 'longitude': -121.26487}",1556958739
Citrus Heights,"{'latitude': 38.68204, 'longitude': -121.26503}",1556935713
Gold River,"{'latitude': 38.62607, 'longitude': -121.26388}",1556932022
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.265}",1556882587
Citrus Heights,"{'latitude': 38.68219, 'longitude': -121.26498}",1556842574
Citrus Heights,"{'latitude': 38.67825, 'longitude': -121.27188}",1556841674
North Highlands,"{'latitude': 38.6571, 'longitude': -121.36437}",1556840745
Batavia,"{'latitude': 38.42288, 'longitude': -121.88858}",1556837837
Vacaville,"{'latitude': 38.35007, 'longitude': -121.98595}",1556837496
Fairfield,"{'latitude': 38.27512, 'longitude': -122.04819}",1556837056
Vallejo,"{'latitude': 38.1008, 'longitude': -122.2292}",1556836110
Richmond,"{'latitude': 37.92825, 'longitude': -122.32161}",1556834543
Richmond,"{'latitude': 37.91193, 'longitude': -122.31731}",1556834350
Emeryville,"{'latitude': 37.84122, 'longitude': -122.29703}",1556833804
San Francisco,"{'latitude': 37.78766, 'longitude': -122.39495}",1556832094
San Francisco,"{'latitude': 37.80638, 'longitude': -122.41882}",1556828054
San Francisco,"{'latitude': 37.80115, 'longitude': -122.41125}",1556824544
Oakland,"{'latitude': 37.82542, 'longitude': -122.30889}",1556821046
Oakland,"{'latitude': 37.81458, 'longitude': -122.27656}",1556820332
Emeryville,"{'latitude': 37.8457, 'longitude': -122.29823}",1556819457
San Pablo,"{'latitude': 37.9631, 'longitude': -122.32512}",1556818567
Vallejo,"{'latitude': 38.11874, 'longitude': -122.23036}",1556817413
Fairfield,"{'latitude': 38.30444, 'longitude': -122.03394}",1556816577
Vacaville,"{'latitude': 38.36008, 'longitude': -121.97178}",1556816315
Vacaville,"{'latitude': 38.41223, 'longitude': -121.90278}",1556816064
Davis,"{'latitude': 38.5538, 'longitude': -121.69074}",1556815307
Citrus Heights,"{'latitude': 38.67896, 'longitude': -121.26494}",1556813480
Citrus Heights,"{'latitude': 38.68216, 'longitude': -121.26495}",1556798353
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.26492}",1556784245
Citrus Heights,"{'latitude': 38.68195, 'longitude': -121.26497}",1556768268
Folsom,"{'latitude': 38.6702, 'longitude': -121.16894}",1556766746
Orangevale,"{'latitude': 38.67871, 'longitude': -121.24464}",1556761367
Citrus Heights,"{'latitude': 38.68198, 'longitude': -121.26505}",1556720405
Citrus Heights,"{'latitude': 38.6821, 'longitude': -121.26495}",1556704529
Citrus Heights,"{'latitude': 38.68198, 'longitude': -121.26507}",1556682200
Folsom,"{'latitude': 38.67035, 'longitude': -121.16965}",1556680442
Citrus Heights,"{'latitude': 38.68326, 'longitude': -121.26393}",1556675534
Citrus Heights,"{'latitude': 38.68205, 'longitude': -121.26501}",1556641698
Citrus Heights,"{'latitude': 38.68211, 'longitude': -121.26496}",1556626391
Citrus Heights,"{'latitude': 38.6821, 'longitude': -121.26494}",1556615898
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.26496}",1556585695
Citrus Heights,"{'latitude': 38.67773, 'longitude': -121.27191}",1556584687
Citrus Heights,"{'latitude': 38.67953, 'longitude': -121.27019}",1556584384
Citrus Heights,"{'latitude': 38.67834, 'longitude': -121.27248}",1556584173
Citrus Heights,"{'latitude': 38.67776, 'longitude': -121.27386}",1556582939
Citrus Heights,"{'latitude': 38.67868, 'longitude': -121.29246}",1556582690
Citrus Heights,"{'latitude': 38.69009, 'longitude': -121.29543}",1556580853
Citrus Heights,"{'latitude': 38.6814, 'longitude': -121.29766}",1556580163
Citrus Heights,"{'latitude': 38.67975, 'longitude': -121.29814}",1556579538
Citrus Heights,"{'latitude': 38.67838, 'longitude': -121.28122}",1556579376
Citrus Heights,"{'latitude': 38.67877, 'longitude': -121.26215}",1556578835
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26502}",1556567465
Citrus Heights,"{'latitude': 38.68207, 'longitude': -121.26499}",1556549275
Citrus Heights,"{'latitude': 38.68204, 'longitude': -121.26506}",1556535479
Citrus Heights,"{'latitude': 38.69962, 'longitude': -121.31211}",1556511301
Fairfield,"{'latitude': 38.22037, 'longitude': -122.13229}",1556507275
San Francisco,"{'latitude': 37.79272, 'longitude': -122.39982}",1556504772
San Francisco,"{'latitude': 37.7995, 'longitude': -122.39799}",1556504535
San Francisco,"{'latitude': 37.79729, 'longitude': -122.39569}",1556496018
San Francisco,"{'latitude': 37.79916, 'longitude': -122.39809}",1556495454
San Francisco,"{'latitude': 37.7796, 'longitude': -122.39168}",1556494538
San Francisco,"{'latitude': 37.77802, 'longitude': -122.38987}",1556477635
San Francisco,"{'latitude': 37.77951, 'longitude': -122.39164}",1556475782
San Francisco,"{'latitude': 37.77158, 'longitude': -122.40594}",1556475422
San Pablo,"{'latitude': 37.95064, 'longitude': -122.32704}",1556473200
Vallejo,"{'latitude': 38.10917, 'longitude': -122.22963}",1556472515
Vacaville,"{'latitude': 38.32312, 'longitude': -122.02555}",1556471545
Davis,"{'latitude': 38.54957, 'longitude': -121.71084}",1556470359
Citrus Heights,"{'latitude': 38.70612, 'longitude': -121.32638}",1556468302
Citrus Heights,"{'latitude': 38.6991, 'longitude': -121.31194}",1556467709
Citrus Heights,"{'latitude': 38.68201, 'longitude': -121.26502}",1556454437
Citrus Heights,"{'latitude': 38.6819, 'longitude': -121.26504}",1556427276
Fair Oaks,"{'latitude': 38.67847, 'longitude': -121.26227}",1556423874
Citrus Heights,"{'latitude': 38.67184, 'longitude': -121.27164}",1556423665
Citrus Heights,"{'latitude': 38.67862, 'longitude': -121.26179}",1556422808
Folsom,"{'latitude': 38.67059, 'longitude': -121.16537}",1556421662
Folsom,"{'latitude': 38.66995, 'longitude': -121.17005}",1556417299
Orangevale,"{'latitude': 38.67844, 'longitude': -121.22599}",1556415896
Citrus Heights,"{'latitude': 38.6821, 'longitude': -121.26506}",1556413077
Folsom,"{'latitude': 38.67098, 'longitude': -121.15862}",1556408896
Folsom,"{'latitude': 38.67188, 'longitude': -121.15284}",1556404769
Folsom,"{'latitude': 38.6637, 'longitude': -121.13625}",1556403207
Folsom,"{'latitude': 38.64902, 'longitude': -121.11733}",1556402742
Folsom,"{'latitude': 38.65756, 'longitude': -121.1275}",1556397855
Folsom,"{'latitude': 38.67072, 'longitude': -121.15859}",1556397409
Folsom,"{'latitude': 38.66888, 'longitude': -121.16043}",1556397310
Folsom,"{'latitude': 38.67014, 'longitude': -121.16945}",1556396071
Citrus Heights,"{'latitude': 38.68408, 'longitude': -121.26298}",1556395075
Citrus Heights,"{'latitude': 38.68192, 'longitude': -121.26508}",1556385273
Citrus Heights,"{'latitude': 38.68215, 'longitude': -121.26491}",1556369873
Citrus Heights,"{'latitude': 38.68218, 'longitude': -121.26506}",1556340268
Citrus Heights,"{'latitude': 38.69951, 'longitude': -121.31218}",1556329491
Citrus Heights,"{'latitude': 38.69489, 'longitude': -121.28992}",1556327677
Citrus Heights,"{'latitude': 38.70737, 'longitude': -121.26441}",1556327366
Citrus Heights,"{'latitude': 38.6821, 'longitude': -121.26496}",1556292921
San Marcos,"{'latitude': 33.14584, 'longitude': -117.1882}",1533002139
San Marcos,"{'latitude': 33.14586, 'longitude': -117.1882}",1532988493
San Diego,"{'latitude': 32.79003, 'longitude': -117.1089}",1532794355
San Diego,"{'latitude': 32.78984, 'longitude': -117.10885}",1532743140
San Diego,"{'latitude': 32.78984, 'longitude': -117.10887}",1532717954
San Diego,"{'latitude': 32.7901, 'longitude': -117.10892}",1532709329
San Diego,"{'latitude': 32.78984, 'longitude': -117.10883}",1532653983
San Marcos,"{'latitude': 33.1458, 'longitude': -117.18818}",1532620522
San Marcos,"{'latitude': 33.14575, 'longitude': -117.18821}",1532587091
San Marcos,"{'latitude': 33.14578, 'longitude': -117.18817}",1532577535
San Marcos,"{'latitude': 33.14586, 'longitude': -117.18812}",1532553451
San Diego,"{'latitude': 32.78983, 'longitude': -117.10887}",1532281751
San Diego,"{'latitude': 32.78995, 'longitude': -117.1089}",1531929766
San Diego,"{'latitude': 32.79004, 'longitude': -117.10887}",1531750458
San Diego,"{'latitude': 32.78994, 'longitude': -117.10889}",1531708837
San Diego,"{'latitude': 32.78994, 'longitude': -117.10889}",1531695409
San Diego,"{'latitude': 32.78997, 'longitude': -117.10887}",1531613027
San Diego,"{'latitude': 32.74844, 'longitude': -117.13723}",1531273868
San Diego,"{'latitude': 32.78999, 'longitude': -117.1089}",1531234679
San Diego,"{'latitude': 32.78998, 'longitude': -117.10894}",1531167942
San Diego,"{'latitude': 32.78987, 'longitude': -117.10892}",1531154464
San Diego,"{'latitude': 32.78998, 'longitude': -117.10887}",1531106033
San Diego,"{'latitude': 32.79003, 'longitude': -117.10888}",1531066985
San Diego,"{'latitude': 32.88552, 'longitude': -117.24497}",1531000682
San Diego,"{'latitude': 32.78993, 'longitude': -117.10891}",1530976220
San Diego,"{'latitude': 32.79003, 'longitude': -117.10885}",1530945606
Temecula,"{'latitude': 33.49374, 'longitude': -117.15119}",1530914836
San Diego,"{'latitude': 32.78978, 'longitude': -117.1089}",1530493601
San Diego,"{'latitude': 32.78995, 'longitude': -117.10884}",1530478817
San Diego,"{'latitude': 32.78988, 'longitude': -117.10889}",1530464161
San Diego,"{'latitude': 32.7899, 'longitude': -117.10895}",1530028651
Temecula,"{'latitude': 33.51695, 'longitude': -117.1759}",1452717791
Temecula,"{'latitude': 33.51813, 'longitude': -117.16267}",1452717158
Temecula,"{'latitude': 33.51696, 'longitude': -117.1759}",1452713363
Temecula,"{'latitude': 33.51696, 'longitude': -117.17589}",1452701426
Temecula,"{'latitude': 33.46558, 'longitude': -117.14004}",1452696606
Ridgecrest Estates,"{'latitude': 33.37355, 'longitude': -117.16876}",1452695760
Oceanside,"{'latitude': 33.21091, 'longitude': -117.28515}",1452694508
Oceanside,"{'latitude': 33.2041, 'longitude': -117.28206}",1452692748
Oceanside,"{'latitude': 33.20382, 'longitude': -117.28197}",1452670085
Oceanside,"{'latitude': 33.20382, 'longitude': -117.28194}",1452670084
Vista,"{'latitude': 33.19469, 'longitude': -117.24889}",1452669626
San Marcos,"{'latitude': 33.14072, 'longitude': -117.18404}",1452669356
San Marcos,"{'latitude': 33.13885, 'longitude': -117.15496}",1452669266
Escondido,"{'latitude': 33.08895, 'longitude': -117.07891}",1452668964
Escondido,"{'latitude': 33.06727, 'longitude': -117.06899}",1452668880
San Diego,"{'latitude': 33.00684, 'longitude': -117.08042}",1452668652
San Diego,"{'latitude': 32.90317, 'longitude': -117.11546}",1452668251
San Diego,"{'latitude': 32.79449, 'longitude': -117.10889}",1452667725
San Diego,"{'latitude': 32.79017, 'longitude': -117.10895}",1452666178
San Diego,"{'latitude': 32.79006, 'longitude': -117.10891}",1452663587
San Diego,"{'latitude': 32.71496, 'longitude': -117.16258}",1452655604
